ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade,Renda_anual_imputada
802,Estudos,Graduação,São Paulo,34838.0,Ingles,4,21,1977,2,2,False,False,2Q_2B,<1980,34838.0
803,Trabalho,Doutorado,São Paulo,82716.0,Mandarim,4,95,1970,5,6,False,False,6Q_5B,<1980,82716.0
804,Viagem,Graduação,São Paulo,48080.93700787402,Espanhol e Ingles,4,26,1984,3,3,False,True,3Q_3B,1980s,48080.93700787402
805,Trabalho,Mestrado,São Bernardo,49681.0,Espanhol,1,10,2002,3,3,False,False,3Q_3B,2000s,49681.0
806,Trabalho,Mestrado,Campinas,56850.0,Ingles,4,26,1997,4,4,False,False,4Q_4B,1990s,56850.0
807,Estudos,Graduação,Campinas,55267.0,Espanhol,1,12,1983,4,4,False,False,4Q_4B,1980s,55267.0
808,Estudos,Graduação,São Paulo,59666.0,Ingles,4,30,1998,4,4,False,False,4Q_4B,1990s,59666.0
809,Estudos,Graduação,São Paulo,72504.0,Ingles,3,23,1998,5,5,False,False,5Q_5B,1990s,72504.0
810,Estudos,Graduação,Rio Branco,26872.0,Espanhol,5,10,2007,2,1,False,False,1Q_2B,2000s,26872.0
811,Estudos,Graduação,São Bernardo,19721.69230769231,Espanhol,2,1,1998,1,1,False,True,1Q_1B,1990s,19721.69230769231
812,Viagem,Graduação,São Paulo,73170.0,Espanhol e Ingles,4,35,2001,5,5,False,False,5Q_5B,2000s,73170.0
813,Trabalho,Mestrado,Campinas,52750.0,Ingles,2,14,1981,4,4,False,False,4Q_4B,1980s,52750.0
814,Trabalho,Doutorado,Campinas,91820.0,Ingles,3,8,2012,5,6,False,False,6Q_5B,2010s,91820.0
815,Trabalho,Doutorado,São Paulo,67466.225,Ingles,1,21,1996,4,5,False,True,5Q_4B,1990s,67466.225
816,Trabalho,Graduação,São Paulo,33285.46511627907,Espanhol,2,10,2002,1,2,False,True,2Q_1B,2000s,33285.46511627907
817,Trabalho,Graduação,São Paulo,22507.0,Espanhol,4,3,1980,1,1,False,False,1Q_1B,1980s,22507.0
818,Estudos,Graduação,São Paulo,65685.0,Espanhol,4,13,1998,3,5,False,False,5Q_3B,1990s,65685.0
819,Estudos,Ensino Médio,São Paulo,25804.0,Espanhol,5,12,2004,1,1,False,False,1Q_1B,2000s,25804.0
820,Trabalho,Doutorado,São Bernardo,76412.0,Ingles,3,4,2006,5,6,False,False,6Q_5B,2000s,76412.0
821,Trabalho,Graduação,São Paulo,22063.0,Ingles,3,1,1998,1,1,False,False,1Q_1B,1990s,22063.0
822,Estudos,Graduação,São Paulo,55629.56934306569,Ingles,3,27,1987,3,4,False,True,4Q_3B,1980s,55629.56934306569
823,Trabalho,Graduação,São Paulo,22253.544502617802,Espanhol,3,5,1989,1,1,False,True,1Q_1B,1980s,22253.544502617802
824,Viagem,Graduação,São Paulo,87771.0,Ingles,4,34,1985,5,6,False,False,6Q_5B,1980s,87771.0
825,Estudos,Ensino Médio,Campinas,79934.6888888889,Espanhol,2,7,1985,5,6,False,True,6Q_5B,1980s,79934.6888888889
826,Estudos,Graduação,São Paulo,93404.0,Ingles,3,1,1980,5,6,False,False,6Q_5B,1980s,93404.0
827,Estudos,Graduação,São Paulo,35931.419117647056,Espanhol e Ingles,3,24,1988,2,2,False,True,2Q_2B,1980s,35931.419117647056
828,Trabalho,Doutorado,São Bernardo,80995.0,Ingles,2,5,1984,5,6,False,False,6Q_5B,1980s,80995.0
829,Trabalho,Graduação,São Paulo,16529.0,Espanhol,1,5,2010,1,1,False,False,1Q_1B,2010s,16529.0
830,Trabalho,Doutorado,São Paulo,55629.56934306569,Ingles,3,29,2002,3,4,False,True,4Q_3B,2000s,55629.56934306569
831,Estudos,Graduação,São Paulo,48789.0,Espanhol,3,10,2018,3,3,False,False,3Q_3B,2010s,48789.0
832,Estudos,Doutorado,São Paulo,56575.0,Ingles,2,51,1993,3,4,False,False,4Q_3B,1990s,56575.0
833,Viagem,Ensino Médio,São Paulo,25130.0,Espanhol,3,15,2006,1,1,False,False,1Q_1B,2000s,25130.0
834,Trabalho,Graduação,São Paulo,35441.0,Espanhol,2,5,1993,2,2,False,False,2Q_2B,1990s,35441.0
835,Viagem,Graduação,São Paulo,71391.0,Ingles,1,20,1982,4,5,False,False,5Q_4B,1980s,71391.0
836,Trabalho,Mestrado,Campinas,49494.0,Espanhol,4,13,1998,4,3,False,False,3Q_4B,1990s,49494.0
837,Estudos,Graduação,São Paulo,81702.0,Ingles,3,9,2006,5,6,False,False,6Q_5B,2000s,81702.0
838,Viagem,Ensino Médio,São Paulo,45889.0,Espanhol,1,7,2006,3,3,False,False,3Q_3B,2000s,45889.0
839,Estudos,Graduação,São Paulo,56628.0,Espanhol,2,6,2003,3,4,False,False,4Q_3B,2000s,56628.0
840,Viagem,Graduação,São Paulo,38056.75,Espanhol e Ingles,4,16,1976,1,2,False,True,2Q_1B,<1980,38056.75
841,Trabalho,Graduação,São Paulo,40049.0,Espanhol,1,9,2000,2,2,False,False,2Q_2B,2000s,40049.0
842,Viagem,Graduação,São Paulo,36861.45,Espanhol,2,5,2014,2,2,False,True,2Q_2B,2010s,36861.45
843,Trabalho,Graduação,Taubaté,22253.544502617802,Espanhol,1,7,2007,2,1,False,True,1Q_2B,2000s,22253.544502617802
844,Estudos,Ensino Médio,São Paulo,82504.0,Ingles,3,17,1986,5,6,False,False,6Q_5B,1980s,82504.0
845,Estudos,Graduação,São Paulo,81205.0,Ingles,3,41,1996,5,6,False,False,6Q_5B,1990s,81205.0
846,Estudos,Ensino Médio,São Paulo,61618.0,Espanhol e Ingles,3,17,2017,3,4,False,False,4Q_3B,2010s,61618.0
847,Trabalho,Mestrado,Rio Branco,60765.025,Mandarim,4,92,1982,4,4,False,True,4Q_4B,1980s,60765.025
848,Estudos,Graduação,São Paulo,49980.0,Espanhol,1,4,1989,3,3,False,False,3Q_3B,1980s,49980.0
849,Trabalho,Graduação,São Paulo,15072.0,Espanhol,1,20,2006,1,1,False,False,1Q_1B,2000s,15072.0
850,Trabalho,Graduação,São Paulo,49166.0,Espanhol,3,10,2000,2,3,False,False,3Q_2B,2000s,49166.0
851,Estudos,Doutorado,São Bernardo,65324.0,Mandarim,3,81,1980,4,5,False,False,5Q_4B,1980s,65324.0
852,Viagem,Ensino Médio,São Paulo,82347.0,Ingles,4,10,1983,5,6,False,False,6Q_5B,1980s,82347.0
853,Viagem,Doutorado,Campinas,30843.0,Ingles,3,8,1992,1,2,False,False,2Q_1B,1990s,30843.0
854,Estudos,Doutorado,São Paulo,46374.0,Ingles,3,13,2000,3,3,False,False,3Q_3B,2000s,46374.0
855,Estudos,Graduação,São Paulo,60474.0,Ingles,1,6,2005,4,4,False,False,4Q_4B,2000s,60474.0
856,Trabalho,Mestrado,São Paulo,38576.0,Espanhol,3,7,1999,1,2,False,False,2Q_1B,1990s,38576.0
857,Estudos,Graduação,São Paulo,55357.0,Espanhol e Ingles,3,19,2011,3,4,False,False,4Q_3B,2010s,55357.0
858,Estudos,Graduação,São Paulo,37758.0,Espanhol,3,11,1992,2,2,False,False,2Q_2B,1990s,37758.0
859,Estudos,Ensino Médio,São Paulo,85710.0,Ingles,3,22,2015,4,6,False,False,6Q_4B,2010s,85710.0
860,Trabalho,Graduação,São Bernardo,23228.0,Espanhol e Ingles,3,19,1995,1,1,False,False,1Q_1B,1990s,23228.0
861,Viagem,Mestrado,São Paulo,44602.0,Espanhol,5,9,1995,3,3,True,False,3Q_3B,1990s,44602.0
862,Trabalho,Graduação,São Paulo,7500.0,Espanhol,2,9,2013,1,1,False,False,1Q_1B,2010s,7500.0
863,Estudos,Ensino Médio,São Paulo,38683.0,Espanhol,2,13,2015,2,2,False,False,2Q_2B,2010s,38683.0
864,Estudos,Ensino Médio,São Paulo,48080.93700787402,Espanhol,4,14,2001,3,3,False,True,3Q_3B,2000s,48080.93700787402
865,Estudos,Doutorado,São Paulo,57906.0,Ingles,3,44,1999,3,4,False,False,4Q_3B,1990s,57906.0
866,Trabalho,Mestrado,São Paulo,43456.0,Espanhol,1,7,1992,2,3,False,False,3Q_2B,1990s,43456.0
867,Viagem,Mestrado,São Paulo,19485.0,Espanhol,5,7,2012,1,1,True,False,1Q_1B,2010s,19485.0
868,Estudos,Graduação,Campinas,53172.0,Ingles,3,25,2004,3,4,False,False,4Q_3B,2000s,53172.0
869,Estudos,Graduação,Campinas,35931.419117647056,Espanhol,1,9,2005,2,2,False,True,2Q_2B,2000s,35931.419117647056
870,Estudos,Doutorado,São Paulo,70123.0,Ingles,3,16,2009,4,5,False,False,5Q_4B,2000s,70123.0
871,Viagem,Graduação,São Paulo,62450.0,Espanhol e Ingles,4,31,1985,4,4,False,False,4Q_4B,1980s,62450.0
872,Viagem,Graduação,São Paulo,21675.0,Espanhol,5,1,2002,1,1,False,False,1Q_1B,2000s,21675.0
873,Viagem,Ensino Médio,São Paulo,42395.0,Espanhol,1,2,2007,2,3,False,False,3Q_2B,2000s,42395.0
874,Viagem,Mestrado,São Paulo,61346.0,Ingles,4,16,2004,3,4,False,False,4Q_3B,2000s,61346.0
875,Trabalho,Graduação,São Paulo,79934.6888888889,Ingles,4,1,1979,5,6,False,True,6Q_5B,<1980,79934.6888888889
876,Trabalho,Mestrado,São Bernardo,42974.15094339623,Espanhol,4,17,1997,2,3,False,True,3Q_2B,1990s,42974.15094339623
877,Trabalho,Graduação,São Paulo,39922.0,Espanhol,2,18,2009,2,2,False,False,2Q_2B,2000s,39922.0
878,Trabalho,Mestrado,São Paulo,86424.0,Ingles,5,33,1982,4,6,False,False,6Q_4B,1980s,86424.0
879,Estudos,Ensino Médio,São Paulo,17117.0,Espanhol,5,9,2004,1,1,False,False,1Q_1B,2000s,17117.0
880,Viagem,Graduação,São Paulo,24762.0,Espanhol,1,13,1998,1,1,False,False,1Q_1B,1990s,24762.0
881,Trabalho,Graduação,São Paulo,35797.0,Espanhol,3,12,2001,2,2,False,False,2Q_2B,2000s,35797.0
882,Viagem,Graduação,São Paulo,36627.0,Espanhol,5,25,2001,1,2,False,False,2Q_1B,2000s,36627.0
883,Viagem,Ensino Médio,São Paulo,51111.0,Espanhol,2,16,2007,3,3,False,False,3Q_3B,2000s,51111.0
884,Trabalho,Doutorado,São Bernardo,86857.0,Ingles,1,19,1998,5,6,False,False,6Q_5B,1990s,86857.0
885,Trabalho,Doutorado,São Paulo,82072.0,Ingles,2,17,1996,5,6,False,False,6Q_5B,1990s,82072.0
886,Trabalho,Doutorado,São Paulo,46231.0,Ingles,1,68,1979,3,3,False,False,3Q_3B,<1980,46231.0
887,Trabalho,Graduação,São Paulo,43536.55,Ingles,3,24,1985,2,3,False,True,3Q_2B,1980s,43536.55
888,Estudos,Graduação,São Paulo,51195.0,Espanhol,3,9,1988,2,3,False,False,3Q_2B,1980s,51195.0
889,Trabalho,Mestrado,São Paulo,68092.0,Ingles,4,9,2004,4,5,False,False,5Q_4B,2000s,68092.0
890,Estudos,Graduação,São Bernardo,31024.46153846154,Espanhol e Ingles,2,21,1999,1,2,False,True,2Q_1B,1990s,31024.46153846154
891,Estudos,Mestrado,Campinas,51390.0,Espanhol,3,5,1991,3,4,True,False,4Q_3B,1990s,51390.0
892,Viagem,Graduação,São Bernardo,76630.0,Ingles,5,14,2009,5,6,False,False,6Q_5B,2000s,76630.0
893,Viagem,Ensino Fundamental,São Paulo,26868.0,Espanhol,2,2,2017,1,1,False,False,1Q_1B,2010s,26868.0
894,Trabalho,Doutorado,São Paulo,48948.0,Ingles,1,37,1969,3,3,False,False,3Q_3B,<1980,48948.0
895,Trabalho,Doutorado,São Paulo,55260.0,Ingles,5,22,1998,3,4,False,False,4Q_3B,1990s,55260.0
896,Trabalho,Graduação,São Paulo,64090.0,Ingles,3,1,1982,4,5,False,False,5Q_4B,1980s,64090.0
897,Trabalho,Graduação,Campinas,78331.0,Ingles,2,34,1984,5,6,False,False,6Q_5B,1980s,78331.0
898,Viagem,Doutorado,São Paulo,33285.46511627907,Ingles,3,10,2000,1,2,False,True,2Q_1B,2000s,33285.46511627907
899,Estudos,Graduação,São Paulo,21846.0,Espanhol,3,11,2012,1,1,False,False,1Q_1B,2010s,21846.0
900,Trabalho,Graduação,São Paulo,81320.0,Ingles,2,48,1984,5,6,False,False,6Q_5B,1980s,81320.0
901,Trabalho,Graduação,São Paulo,54137.0,Ingles,2,36,1996,2,4,False,False,4Q_2B,1990s,54137.0
902,Estudos,Graduação,São Paulo,66825.0,Ingles,3,13,1993,4,5,False,False,5Q_4B,1990s,66825.0
903,Estudos,Graduação,São Paulo,55629.56934306569,Espanhol,3,6,1999,3,4,False,True,4Q_3B,1990s,55629.56934306569
904,Viagem,Graduação,São Paulo,58917.0,Ingles,4,39,1995,4,4,False,False,4Q_4B,1990s,58917.0
905,Trabalho,Graduação,Campinas,85072.0,Ingles,3,21,2003,5,6,False,False,6Q_5B,2000s,85072.0
906,Estudos,Graduação,São Bernardo,86429.0,Espanhol,4,3,1987,5,6,False,False,6Q_5B,1980s,86429.0
907,Estudos,Graduação,São Paulo,45684.0,Espanhol,1,7,1997,3,3,False,False,3Q_3B,1990s,45684.0
908,Trabalho,Graduação,São Paulo,47889.0,Espanhol,2,5,2000,3,3,False,False,3Q_3B,2000s,47889.0
909,Trabalho,Doutorado,São Paulo,45921.0,Ingles,3,33,2012,3,3,False,False,3Q_3B,2010s,45921.0
910,Trabalho,Doutorado,São Paulo,78420.0,Ingles,3,27,1992,5,6,False,False,6Q_5B,1990s,78420.0
911,Trabalho,Graduação,São Paulo,75114.0,Ingles,4,7,2018,5,6,False,False,6Q_5B,2010s,75114.0
912,Estudos,Doutorado,São Paulo,55629.56934306569,Ingles,2,10,1989,3,4,False,True,4Q_3B,1980s,55629.56934306569
913,Estudos,Mestrado,São Paulo,35641.0,Espanhol,5,18,1998,2,2,True,False,2Q_2B,1990s,35641.0
914,Estudos,Graduação,São Paulo,95529.0,Ingles,3,35,2020,5,6,False,False,6Q_5B,2010s,95529.0
915,Viagem,Graduação,São Paulo,62820.0,Ingles,2,15,1980,4,4,False,False,4Q_4B,1980s,62820.0
916,Trabalho,Mestrado,São Paulo,73113.0,Espanhol,4,14,1986,5,5,False,False,5Q_5B,1980s,73113.0
917,Viagem,Doutorado,Campinas,84169.0,Mandarim,5,92,2008,5,6,False,False,6Q_5B,2000s,84169.0
918,Estudos,Ensino Médio,São Bernardo,42607.0,Espanhol,2,10,1980,2,3,False,False,3Q_2B,1980s,42607.0
919,Trabalho,Doutorado,São Paulo,74637.0,Mandarim,5,88,1980,5,6,False,False,6Q_5B,1980s,74637.0
920,Trabalho,Doutorado,Campinas,46015.0,Mandarim,5,87,1981,3,3,False,False,3Q_3B,1980s,46015.0
921,Viagem,Graduação,São Paulo,72354.0,Ingles,2,14,2019,5,5,False,False,5Q_5B,2010s,72354.0
922,Trabalho,Mestrado,Campinas,39858.0,Ingles,4,6,1995,2,2,False,False,2Q_2B,1990s,39858.0
923,Trabalho,Doutorado,São Bernardo,35931.419117647056,Ingles,2,26,1974,2,2,False,True,2Q_2B,<1980,35931.419117647056
924,Viagem,Graduação,São Paulo,83033.0,Espanhol,3,17,2012,5,6,False,False,6Q_5B,2010s,83033.0
925,Trabalho,Mestrado,São Paulo,24401.0,Espanhol,2,10,2005,1,1,False,False,1Q_1B,2000s,24401.0
926,Trabalho,Graduação,São Paulo,77583.0,Ingles,3,51,2004,5,6,False,False,6Q_5B,2000s,77583.0
927,Viagem,Ensino Médio,São Paulo,74116.0,Espanhol e Ingles,4,31,2008,5,5,False,False,5Q_5B,2000s,74116.0
928,Estudos,Graduação,São Paulo,74293.0,Espanhol,1,6,2019,5,5,False,False,5Q_5B,2010s,74293.0
929,Estudos,Doutorado,São Paulo,68397.0,Ingles,2,4,2002,4,5,False,False,5Q_4B,2000s,68397.0
930,Estudos,Doutorado,São Paulo,79632.0,Espanhol e Ingles,3,19,2000,5,6,False,False,6Q_5B,2000s,79632.0
931,Trabalho,Graduação,São Bernardo,48080.93700787402,Espanhol,2,18,2015,3,3,False,True,3Q_3B,2010s,48080.93700787402
932,Viagem,Doutorado,Rio Branco,64950.0,Ingles,2,20,1977,5,5,False,False,5Q_5B,<1980,64950.0
933,Estudos,Ensino Fundamental,São Paulo,14133.714285714286,Espanhol,2,13,2015,1,1,False,True,1Q_1B,2010s,14133.714285714286
934,Viagem,Graduação,São Paulo,79934.6888888889,Espanhol e Ingles,2,21,1978,5,6,False,True,6Q_5B,<1980,79934.6888888889
935,Trabalho,Doutorado,São Paulo,32892.0,Ingles,5,41,1997,2,2,False,False,2Q_2B,1990s,32892.0
936,Estudos,Graduação,São Paulo,71796.0,Ingles,3,19,1997,3,5,False,False,5Q_3B,1990s,71796.0
937,Trabalho,Doutorado,Campinas,67536.0,Ingles,4,27,1996,5,5,False,False,5Q_5B,1990s,67536.0
938,Estudos,Graduação,São Paulo,55239.0,Ingles,3,4,1997,3,4,False,False,4Q_3B,1990s,55239.0
939,Trabalho,Doutorado,São Paulo,60554.0,Ingles,1,26,2001,4,4,False,False,4Q_4B,2000s,60554.0
940,Viagem,Ensino Médio,São Paulo,64831.0,Ingles,3,17,1978,4,5,False,False,5Q_4B,<1980,64831.0
941,Trabalho,Doutorado,São Paulo,55629.56934306569,Ingles,5,35,1988,3,4,False,True,4Q_3B,1980s,55629.56934306569
942,Viagem,Graduação,São Paulo,82025.0,Ingles,3,38,2009,5,6,False,False,6Q_5B,2000s,82025.0
943,Estudos,Graduação,São Bernardo,94384.0,Ingles,4,59,1979,5,6,False,False,6Q_5B,<1980,94384.0
944,Trabalho,Ensino Fundamental,São Paulo,14906.0,Espanhol,3,5,2012,1,1,True,False,1Q_1B,2010s,14906.0
945,Estudos,Doutorado,São Paulo,51563.0,Ingles,4,29,2013,2,4,False,False,4Q_2B,2010s,51563.0
946,Estudos,Ensino Médio,São Paulo,57937.0,Ingles,2,25,2008,3,4,False,False,4Q_3B,2000s,57937.0
947,Estudos,Graduação,Campinas,68274.0,Ingles,2,23,2005,5,5,False,False,5Q_5B,2000s,68274.0
948,Trabalho,Graduação,Campinas,39771.0,Espanhol,1,9,2003,2,2,False,False,2Q_2B,2000s,39771.0
949,Viagem,Ensino Médio,São Paulo,67893.0,Ingles,3,15,2001,4,5,False,False,5Q_4B,2000s,67893.0
950,Estudos,Doutorado,São Paulo,27922.0,Ingles,3,25,2005,1,1,False,False,1Q_1B,2000s,27922.0
951,Estudos,Doutorado,São Paulo,52190.0,Ingles,4,16,2002,3,4,False,False,4Q_3B,2000s,52190.0
952,Trabalho,Mestrado,São Paulo,44051.0,Espanhol,5,6,1999,2,3,False,False,3Q_2B,1990s,44051.0
953,Estudos,Doutorado,Campinas,42767.0,Ingles,5,23,1997,3,3,False,False,3Q_3B,1990s,42767.0
954,Trabalho,Mestrado,São Paulo,46106.0,Ingles,3,40,2002,3,3,False,False,3Q_3B,2000s,46106.0
955,Viagem,Doutorado,São Paulo,22253.544502617802,Ingles,2,5,2002,1,1,False,True,1Q_1B,2000s,22253.544502617802
956,Trabalho,Graduação,São Paulo,59754.0,Espanhol e Ingles,4,1,1991,4,4,False,False,4Q_4B,1990s,59754.0
957,Trabalho,Graduação,São Paulo,53700.0,Ingles,2,37,1978,2,4,False,False,4Q_2B,<1980,53700.0
958,Estudos,Graduação,São Paulo,59041.0,Espanhol,5,3,1999,4,4,False,False,4Q_4B,1990s,59041.0
959,Viagem,Doutorado,São Bernardo,54237.0,Ingles,4,40,1983,3,4,False,False,4Q_3B,1980s,54237.0
960,Estudos,Graduação,São Paulo,70647.0,Espanhol,3,15,1993,3,5,False,False,5Q_3B,1990s,70647.0
961,Trabalho,Doutorado,São Paulo,52597.0,Ingles,3,18,1988,3,4,False,False,4Q_3B,1980s,52597.0
962,Trabalho,Mestrado,São Paulo,41021.0,Espanhol,2,20,1995,2,3,False,False,3Q_2B,1990s,41021.0
963,Trabalho,Doutorado,São Paulo,40233.0,Ingles,4,1,2001,2,2,False,False,2Q_2B,2000s,40233.0
964,Trabalho,Graduação,São Paulo,50183.0,Espanhol,2,3,2006,3,3,False,False,3Q_3B,2000s,50183.0
965,Viagem,Graduação,São Paulo,54753.0,Ingles,1,11,1985,3,4,False,False,4Q_3B,1980s,54753.0
966,Trabalho,Graduação,São Bernardo,92955.0,Ingles,3,39,1999,5,6,False,False,6Q_5B,1990s,92955.0
967,Estudos,Graduação,São Paulo,33471.0,Espanhol,4,13,1999,2,2,False,False,2Q_2B,1990s,33471.0
968,Trabalho,Doutorado,São Paulo,35931.419117647056,Ingles,3,20,2000,2,2,False,True,2Q_2B,2000s,35931.419117647056
969,Viagem,Graduação,São Paulo,44010.0,Espanhol,3,7,2006,2,3,False,False,3Q_2B,2000s,44010.0
970,Viagem,Graduação,São Paulo,83043.54545454546,Ingles,3,5,2014,5,6,False,True,6Q_5B,2010s,83043.54545454546
971,Estudos,Doutorado,Campinas,40706.0,Ingles,2,12,1994,3,3,False,False,3Q_3B,1990s,40706.0
972,Estudos,Ensino Médio,São Bernardo,15716.0,Espanhol,1,8,2014,1,1,False,False,1Q_1B,2010s,15716.0
973,Estudos,Ensino Médio,São Paulo,59052.0,Ingles,4,33,1985,4,4,False,False,4Q_4B,1980s,59052.0
974,Trabalho,Mestrado,São Paulo,80573.0,Espanhol,4,7,1997,4,6,False,False,6Q_4B,1990s,80573.0
975,Estudos,Graduação,São Paulo,83185.41379310345,Ingles,4,28,1988,5,6,False,True,6Q_5B,1980s,83185.41379310345
976,Estudos,Mestrado,São Paulo,82576.0,Espanhol,4,6,1985,5,6,True,False,6Q_5B,1980s,82576.0
977,Trabalho,Mestrado,São Paulo,55629.56934306569,Ingles,2,16,1991,2,4,False,True,4Q_2B,1990s,55629.56934306569
978,Estudos,Graduação,São Paulo,35704.0,Espanhol,4,10,1978,2,2,False,False,2Q_2B,<1980,35704.0
979,Trabalho,Graduação,São Paulo,53103.0,Ingles,1,14,1980,3,4,False,False,4Q_3B,1980s,53103.0
980,Estudos,Ensino Médio,São Paulo,46779.0,Espanhol,3,6,1986,3,3,False,False,3Q_3B,1980s,46779.0
981,Estudos,Graduação,São Bernardo,4861.0,Espanhol,3,11,1991,1,1,False,False,1Q_1B,1990s,4861.0
982,Trabalho,Mestrado,São Paulo,33462.0,Espanhol,2,10,2005,2,2,False,False,2Q_2B,2000s,33462.0
983,Viagem,Graduação,São Paulo,63693.0,Espanhol,4,9,2004,3,5,False,False,5Q_3B,2000s,63693.0
984,Trabalho,Graduação,São Bernardo,83185.41379310345,Espanhol e Ingles,1,34,1976,5,6,False,True,6Q_5B,<1980,83185.41379310345
985,Trabalho,Doutorado,São Paulo,65352.0,Ingles,3,14,2000,4,5,False,False,5Q_4B,2000s,65352.0
986,Trabalho,Doutorado,São Paulo,82170.0,Ingles,3,6,2004,5,6,False,False,6Q_5B,2000s,82170.0
987,Trabalho,Graduação,São Paulo,75759.0,Ingles,3,44,1995,5,6,False,False,6Q_5B,1990s,75759.0
988,Estudos,Ensino Médio,São Paulo,79689.0,Ingles,2,15,2002,5,6,False,False,6Q_5B,2000s,79689.0
989,Viagem,Doutorado,São Bernardo,35340.0,Ingles,3,38,1982,2,2,False,False,2Q_2B,1980s,35340.0
990,Viagem,Graduação,São Bernardo,85683.0,Espanhol,4,5,1980,5,6,False,False,6Q_5B,1980s,85683.0
991,Viagem,Ensino Médio,São Paulo,24884.0,Espanhol,1,7,1998,1,1,False,False,1Q_1B,1990s,24884.0
992,Viagem,Mestrado,São Paulo,42021.0,Espanhol,1,14,2007,2,3,True,False,3Q_2B,2000s,42021.0
993,Viagem,Graduação,São Paulo,64449.0,Ingles,3,43,2015,4,5,False,False,5Q_4B,2010s,64449.0
994,Estudos,Graduação,São Paulo,64587.0,Ingles,3,35,1980,4,5,False,False,5Q_4B,1980s,64587.0
995,Trabalho,Graduação,São Paulo,34824.0,Espanhol,2,13,2021,1,2,True,False,2Q_1B,2010s,34824.0
996,Estudos,Graduação,Campinas,75437.0,Espanhol,4,5,2004,5,6,False,False,6Q_5B,2000s,75437.0
997,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol,5,10,1983,1,1,False,True,1Q_1B,1980s,22253.544502617802
998,Viagem,Graduação,Taubaté,52845.0,Ingles,5,14,1999,4,4,False,False,4Q_4B,1990s,52845.0
999,Viagem,Graduação,São Paulo,46086.0,Ingles,2,26,1982,3,3,False,False,3Q_3B,1980s,46086.0
1000,Trabalho,Doutorado,São Paulo,78028.0,Mandarim,5,93,1982,5,6,False,False,6Q_5B,1980s,78028.0
1001,Estudos,Doutorado,São Paulo,95169.0,Ingles,4,20,2013,5,6,False,False,6Q_5B,2010s,95169.0
1002,Viagem,Ensino Médio,Campinas,56337.0,Ingles,3,6,2007,3,4,False,False,4Q_3B,2000s,56337.0
1003,Estudos,Graduação,São Bernardo,22434.0,Espanhol,1,14,2013,1,1,False,False,1Q_1B,2010s,22434.0
1004,Trabalho,Doutorado,São Bernardo,36930.0,Ingles,3,25,1980,2,2,False,False,2Q_2B,1980s,36930.0
1005,Estudos,Graduação,São Paulo,35931.419117647056,Ingles,4,2,1980,2,2,False,True,2Q_2B,1980s,35931.419117647056
1006,Viagem,Mestrado,São Paulo,65569.0,Ingles,4,38,1979,4,5,False,False,5Q_4B,<1980,65569.0
1007,Estudos,Graduação,São Bernardo,83844.0,Ingles,5,13,1978,5,6,False,False,6Q_5B,<1980,83844.0
1008,Estudos,Graduação,São Paulo,22253.544502617802,Ingles,2,23,1994,1,1,False,True,1Q_1B,1990s,22253.544502617802
1009,Trabalho,Doutorado,São Paulo,36736.0,Ingles,2,24,1989,2,2,False,False,2Q_2B,1980s,36736.0
1010,Estudos,Graduação,São Paulo,77568.0,Ingles,4,16,2005,5,6,False,False,6Q_5B,2000s,77568.0
1011,Trabalho,Doutorado,Rio Branco,49187.0,Ingles,4,29,2002,4,3,False,False,3Q_4B,2000s,49187.0
1012,Trabalho,Graduação,Campinas,30168.0,Espanhol,3,2,2004,2,2,False,False,2Q_2B,2000s,30168.0
1013,Trabalho,Mestrado,São Paulo,34053.0,Espanhol,2,13,1994,1,2,False,False,2Q_1B,1990s,34053.0
1014,Trabalho,Mestrado,São Bernardo,35931.419117647056,Espanhol,5,7,1997,2,2,False,True,2Q_2B,1990s,35931.419117647056
1015,Trabalho,Mestrado,Campinas,59412.0,Espanhol e Ingles,3,25,1977,5,4,False,False,4Q_5B,<1980,59412.0
1016,Viagem,Ensino Médio,São Paulo,70924.0,Espanhol,4,13,1991,4,5,False,False,5Q_4B,1990s,70924.0
1017,Trabalho,Graduação,São Paulo,54165.0,Espanhol,4,6,1995,3,4,False,False,4Q_3B,1990s,54165.0
1018,Estudos,Graduação,Campinas,32300.0,Espanhol,2,1,1999,3,2,False,False,2Q_3B,1990s,32300.0
1019,Estudos,Graduação,São Paulo,20180.0,Espanhol,2,2,2002,1,1,False,False,1Q_1B,2000s,20180.0
1020,Estudos,Graduação,São Paulo,34961.0,Espanhol,2,10,1999,2,2,False,False,2Q_2B,1990s,34961.0
1021,Estudos,Doutorado,São Paulo,28440.0,Ingles,2,13,2000,1,1,False,False,1Q_1B,2000s,28440.0
1022,Trabalho,Doutorado,Campinas,64504.0,Mandarim,4,95,1979,5,5,False,False,5Q_5B,<1980,64504.0
1023,Viagem,Mestrado,Taubaté,33564.0,Espanhol,1,11,1992,3,2,True,False,2Q_3B,1990s,33564.0
1024,Trabalho,Graduação,Campinas,17345.0,Espanhol,4,5,2004,2,1,False,False,1Q_2B,2000s,17345.0
